year,month,yearmonth,decimal_date,days,type,ppm
1997,1,1997-01-01,1997.0420000000001,31.0,interpolated,363.09
1997,1,1997-01-01,1997.0420000000001,31.0,trend,362.88
1997,2,1997-02-01,1997.125,27.0,average,364.03
1997,2,1997-02-01,1997.125,27.0,interpolated,364.03
1997,2,1997-02-01,1997.125,27.0,trend,363.22
1997,3,1997-03-01,1997.2079999999999,31.0,average,364.51
1997,3,1997-03-01,1997.2079999999999,31.0,interpolated,364.51
1997,3,1997-03-01,1997.2079999999999,31.0,trend,362.88
1997,4,1997-04-01,1997.2920000000001,21.0,average,366.35
1997,4,1997-04-01,1997.2920000000001,21.0,interpolated,366.35
1997,4,1997-04-01,1997.2920000000001,21.0,trend,363.68
1997,5,1997-05-01,1997.375,29.0,average,366.64
1997,5,1997-05-01,1997.375,29.0,interpolated,366.64
1997,5,1997-05-01,1997.375,29.0,trend,363.74
1997,6,1997-06-01,1997.4579999999999,27.0,average,365.59
1997,6,1997-06-01,1997.4579999999999,27.0,interpolated,365.59
1997,6,1997-06-01,1997.4579999999999,27.0,trend,363.41
1997,7,1997-07-01,1997.5420000000001,24.0,average,364.31
1997,7,1997-07-01,1997.5420000000001,24.0,interpolated,364.31
1997,7,1997-07-01,1997.5420000000001,24.0,trend,363.6
1997,8,1997-08-01,1997.625,25.0,average,362.25
1997,8,1997-08-01,1997.625,25.0,interpolated,362.25
1997,8,1997-08-01,1997.625,25.0,trend,363.84
1997,9,1997-09-01,1997.7079999999999,26.0,average,360.29
1997,9,1997-09-01,1997.7079999999999,26.0,interpolated,360.29
1997,9,1997-09-01,1997.7079999999999,26.0,trend,363.68
1997,10,1997-10-01,1997.7920000000001,27.0,average,360.82
1997,10,1997-10-01,1997.7920000000001,27.0,interpolated,360.82
1997,10,1997-10-01,1997.7920000000001,27.0,trend,364.12
1997,11,1997-11-01,1997.875,30.0,average,362.49
1997,11,1997-11-01,1997.875,30.0,interpolated,362.49
1997,11,1997-11-01,1997.875,30.0,trend,364.56
1997,12,1997-12-01,1997.9579999999999,30.0,average,364.38
1997,12,1997-12-01,1997.9579999999999,30.0,interpolated,364.38
1997,12,1997-12-01,1997.9579999999999,30.0,trend,365.15
1998,1,1998-01-01,1998.0420000000001,30.0,average,365.26
1998,1,1998-01-01,1998.0420000000001,30.0,interpolated,365.26
1998,1,1998-01-01,1998.0420000000001,30.0,trend,365.07
1998,2,1998-02-01,1998.125,28.0,average,365.98
1998,2,1998-02-01,1998.125,28.0,interpolated,365.98
1998,2,1998-02-01,1998.125,28.0,trend,365.17
1998,3,1998-03-01,1998.2079999999999,31.0,average,367.24
1998,3,1998-03-01,1998.2079999999999,31.0,interpolated,367.24
1998,3,1998-03-01,1998.2079999999999,31.0,trend,365.6
1998,4,1998-04-01,1998.2920000000001,29.0,average,368.66
1998,4,1998-04-01,1998.2920000000001,29.0,interpolated,368.66
1998,4,1998-04-01,1998.2920000000001,29.0,trend,366.03
1998,5,1998-05-01,1998.375,30.0,average,369.42
1998,5,1998-05-01,1998.375,30.0,interpolated,369.42
1998,5,1998-05-01,1998.375,30.0,trend,366.55
1998,6,1998-06-01,1998.4579999999999,28.0,average,368.99
1998,6,1998-06-01,1998.4579999999999,28.0,interpolated,368.99
1998,6,1998-06-01,1998.4579999999999,28.0,trend,366.8
1998,7,1998-07-01,1998.5420000000001,23.0,average,367.82
1998,7,1998-07-01,1998.5420000000001,23.0,interpolated,367.82
1998,7,1998-07-01,1998.5420000000001,23.0,trend,367.14
1998,8,1998-08-01,1998.625,30.0,average,365.95
1998,8,1998-08-01,1998.625,30.0,interpolated,365.95
1998,8,1998-08-01,1998.625,30.0,trend,367.55
1998,9,1998-09-01,1998.7079999999999,28.0,average,364.02
1998,9,1998-09-01,1998.7079999999999,28.0,interpolated,364.02
1998,9,1998-09-01,1998.7079999999999,28.0,trend,367.37
1998,10,1998-10-01,1998.7920000000001,30.0,average,364.4
1998,10,1998-10-01,1998.7920000000001,30.0,interpolated,364.4
1998,10,1998-10-01,1998.7920000000001,30.0,trend,367.67
1998,11,1998-11-01,1998.875,23.0,average,365.52
1998,11,1998-11-01,1998.875,23.0,interpolated,365.52
1998,11,1998-11-01,1998.875,23.0,trend,367.56
1998,12,1998-12-01,1998.9579999999999,26.0,average,367.13
1998,12,1998-12-01,1998.9579999999999,26.0,interpolated,367.13
1998,12,1998-12-01,1998.9579999999999,26.0,trend,367.88
1999,1,1999-01-01,1999.0420000000001,27.0,average,368.18
1999,1,1999-01-01,1999.0420000000001,27.0,interpolated,368.18
1999,1,1999-01-01,1999.0420000000001,27.0,trend,367.96
1999,2,1999-02-01,1999.125,22.0,average,369.07
1999,2,1999-02-01,1999.125,22.0,interpolated,369.07
1999,2,1999-02-01,1999.125,22.0,trend,368.26
1999,3,1999-03-01,1999.2079999999999,25.0,average,369.68
1999,3,1999-03-01,1999.2079999999999,25.0,interpolated,369.68
1999,3,1999-03-01,1999.2079999999999,25.0,trend,368.08
1999,4,1999-04-01,1999.2920000000001,29.0,average,370.99
1999,4,1999-04-01,1999.2920000000001,29.0,interpolated,370.99
1999,4,1999-04-01,1999.2920000000001,29.0,trend,368.45
1999,5,1999-05-01,1999.375,26.0,average,370.96
1999,5,1999-05-01,1999.375,26.0,interpolated,370.96
1999,5,1999-05-01,1999.375,26.0,trend,368.15
1999,6,1999-06-01,1999.4579999999999,26.0,average,370.3
1999,6,1999-06-01,1999.4579999999999,26.0,interpolated,370.3
1999,6,1999-06-01,1999.4579999999999,26.0,trend,368.13
1999,7,1999-07-01,1999.5420000000001,27.0,average,369.45
1999,7,1999-07-01,1999.5420000000001,27.0,interpolated,369.45
1999,7,1999-07-01,1999.5420000000001,27.0,trend,368.77
1999,8,1999-08-01,1999.625,25.0,average,366.9
1999,8,1999-08-01,1999.625,25.0,interpolated,366.9
1999,8,1999-08-01,1999.625,25.0,trend,368.48
1999,9,1999-09-01,1999.7079999999999,28.0,average,364.81
1999,9,1999-09-01,1999.7079999999999,28.0,interpolated,364.81
1999,9,1999-09-01,1999.7079999999999,28.0,trend,368.13
1999,10,1999-10-01,1999.7920000000001,31.0,average,365.37
1999,10,1999-10-01,1999.7920000000001,31.0,interpolated,365.37
1999,10,1999-10-01,1999.7920000000001,31.0,trend,368.64
1999,11,1999-11-01,1999.875,28.0,average,366.72
1999,11,1999-11-01,1999.875,28.0,interpolated,366.72
1999,11,1999-11-01,1999.875,28.0,trend,368.71
1999,12,1999-12-01,1999.9579999999999,26.0,average,368.1
1999,12,1999-12-01,1999.9579999999999,26.0,interpolated,368.1
1999,12,1999-12-01,1999.9579999999999,26.0,trend,368.77
2000,1,2000-01-01,2000.0420000000001,26.0,average,369.29
2000,1,2000-01-01,2000.0420000000001,26.0,interpolated,369.29
2000,1,2000-01-01,2000.0420000000001,26.0,trend,369.08
2000,2,2000-02-01,2000.125,19.0,average,369.54
2000,2,2000-02-01,2000.125,19.0,interpolated,369.54
2000,2,2000-02-01,2000.125,19.0,trend,368.83
2000,3,2000-03-01,2000.2079999999999,30.0,average,370.6
2000,3,2000-03-01,2000.2079999999999,30.0,interpolated,370.6
2000,3,2000-03-01,2000.2079999999999,30.0,trend,369.09
2000,4,2000-04-01,2000.2920000000001,27.0,average,371.81
2000,4,2000-04-01,2000.2920000000001,27.0,interpolated,371.81
2000,4,2000-04-01,2000.2920000000001,27.0,trend,369.28
2000,5,2000-05-01,2000.375,28.0,average,371.58
2000,5,2000-05-01,2000.375,28.0,interpolated,371.58
2000,5,2000-05-01,2000.375,28.0,trend,368.71
2000,6,2000-06-01,2000.4579999999999,28.0,average,371.7
2000,6,2000-06-01,2000.4579999999999,28.0,interpolated,371.7
2000,6,2000-06-01,2000.4579999999999,28.0,trend,369.5
2000,7,2000-07-01,2000.5420000000001,25.0,average,369.86
2000,7,2000-07-01,2000.5420000000001,25.0,interpolated,369.86
2000,7,2000-07-01,2000.5420000000001,25.0,trend,369.2
2000,8,2000-08-01,2000.625,27.0,average,368.13
2000,8,2000-08-01,2000.625,27.0,interpolated,368.13
2000,8,2000-08-01,2000.625,27.0,trend,369.72
2000,9,2000-09-01,2000.7079999999999,26.0,average,367.0
2000,9,2000-09-01,2000.7079999999999,26.0,interpolated,367.0
2000,9,2000-09-01,2000.7079999999999,26.0,trend,370.3
2000,10,2000-10-01,2000.7920000000001,30.0,average,367.03
2000,10,2000-10-01,2000.7920000000001,30.0,interpolated,367.03
2000,10,2000-10-01,2000.7920000000001,30.0,trend,370.26
2000,11,2000-11-01,2000.875,25.0,average,368.37
2000,11,2000-11-01,2000.875,25.0,interpolated,368.37
2000,11,2000-11-01,2000.875,25.0,trend,370.32
2000,12,2000-12-01,2000.9579999999999,30.0,average,369.67
2000,12,2000-12-01,2000.9579999999999,30.0,interpolated,369.67
2000,12,2000-12-01,2000.9579999999999,30.0,trend,370.3
2001,1,2001-01-01,2001.0420000000001,30.0,average,370.59
2001,1,2001-01-01,2001.0420000000001,30.0,interpolated,370.59
2001,1,2001-01-01,2001.0420000000001,30.0,trend,370.43
2001,2,2001-02-01,2001.125,26.0,average,371.51
2001,2,2001-02-01,2001.125,26.0,interpolated,371.51
2001,2,2001-02-01,2001.125,26.0,trend,370.78
2001,3,2001-03-01,2001.2079999999999,26.0,average,372.43
2001,3,2001-03-01,2001.2079999999999,26.0,interpolated,372.43
2001,3,2001-03-01,2001.2079999999999,26.0,trend,370.87
2001,4,2001-04-01,2001.2920000000001,29.0,average,373.37
2001,4,2001-04-01,2001.2920000000001,29.0,interpolated,373.37
2001,4,2001-04-01,2001.2920000000001,29.0,trend,370.81
2001,5,2001-05-01,2001.375,24.0,average,373.85
2001,5,2001-05-01,2001.375,24.0,interpolated,373.85
2001,5,2001-05-01,2001.375,24.0,trend,370.94
2001,6,2001-06-01,2001.4579999999999,26.0,average,373.21
2001,6,2001-06-01,2001.4579999999999,26.0,interpolated,373.21
2001,6,2001-06-01,2001.4579999999999,26.0,trend,370.99
2001,7,2001-07-01,2001.5420000000001,25.0,average,371.51
2001,7,2001-07-01,2001.5420000000001,25.0,interpolated,371.51
2001,7,2001-07-01,2001.5420000000001,25.0,trend,370.9
2001,8,2001-08-01,2001.625,27.0,average,369.61
2001,8,2001-08-01,2001.625,27.0,interpolated,369.61
2001,8,2001-08-01,2001.625,27.0,trend,371.22
2001,9,2001-09-01,2001.7079999999999,28.0,average,368.18
2001,9,2001-09-01,2001.7079999999999,28.0,interpolated,368.18
2001,9,2001-09-01,2001.7079999999999,28.0,trend,371.44
2001,10,2001-10-01,2001.7920000000001,31.0,average,368.45
2001,10,2001-10-01,2001.7920000000001,31.0,interpolated,368.45
2001,10,2001-10-01,2001.7920000000001,31.0,trend,371.69
2001,11,2001-11-01,2001.875,24.0,average,369.76
2001,11,2001-11-01,2001.875,24.0,interpolated,369.76
2001,11,2001-11-01,2001.875,24.0,trend,371.74
2001,12,2001-12-01,2001.9579999999999,29.0,average,371.24
2001,12,2001-12-01,2001.9579999999999,29.0,interpolated,371.24
2001,12,2001-12-01,2001.9579999999999,29.0,trend,371.92
2002,1,2002-01-01,2002.0420000000001,28.0,average,372.53
2002,1,2002-01-01,2002.0420000000001,28.0,interpolated,372.53
2002,1,2002-01-01,2002.0420000000001,28.0,trend,372.3
2002,2,2002-02-01,2002.125,28.0,average,373.2
2002,2,2002-02-01,2002.125,28.0,interpolated,373.2
2002,2,2002-02-01,2002.125,28.0,trend,372.33
2002,3,2002-03-01,2002.2079999999999,24.0,average,374.12
2002,3,2002-03-01,2002.2079999999999,24.0,interpolated,374.12
2002,3,2002-03-01,2002.2079999999999,24.0,trend,372.44
2002,4,2002-04-01,2002.2920000000001,29.0,average,375.02
2002,4,2002-04-01,2002.2920000000001,29.0,interpolated,375.02
2002,4,2002-04-01,2002.2920000000001,29.0,trend,372.37
2002,5,2002-05-01,2002.375,29.0,average,375.76
2002,5,2002-05-01,2002.375,29.0,interpolated,375.76
2002,5,2002-05-01,2002.375,29.0,trend,372.81
2002,6,2002-06-01,2002.4579999999999,28.0,average,375.52
2002,6,2002-06-01,2002.4579999999999,28.0,interpolated,375.52
2002,6,2002-06-01,2002.4579999999999,28.0,trend,373.3
2002,7,2002-07-01,2002.5420000000001,26.0,average,374.01
2002,7,2002-07-01,2002.5420000000001,26.0,interpolated,374.01
2002,7,2002-07-01,2002.5420000000001,26.0,trend,373.42
2002,8,2002-08-01,2002.625,28.0,average,371.85
2002,8,2002-08-01,2002.625,28.0,interpolated,371.85
2002,8,2002-08-01,2002.625,28.0,trend,373.52
2002,9,2002-09-01,2002.7079999999999,23.0,average,370.75
2002,9,2002-09-01,2002.7079999999999,23.0,interpolated,370.75
2002,9,2002-09-01,2002.7079999999999,23.0,trend,374.11
2002,10,2002-10-01,2002.7920000000001,31.0,average,370.55
2002,10,2002-10-01,2002.7920000000001,31.0,interpolated,370.55
2002,10,2002-10-01,2002.7920000000001,31.0,trend,373.88
2002,11,2002-11-01,2002.875,29.0,average,372.25
2002,11,2002-11-01,2002.875,29.0,interpolated,372.25
2002,11,2002-11-01,2002.875,29.0,trend,374.34
2002,12,2002-12-01,2002.9579999999999,31.0,average,373.79
2002,12,2002-12-01,2002.9579999999999,31.0,interpolated,373.79
2002,12,2002-12-01,2002.9579999999999,31.0,trend,374.53
2003,1,2003-01-01,2003.0420000000001,30.0,average,374.88
2003,1,2003-01-01,2003.0420000000001,30.0,interpolated,374.88
2003,1,2003-01-01,2003.0420000000001,30.0,trend,374.63
2003,2,2003-02-01,2003.125,27.0,average,375.64
2003,2,2003-02-01,2003.125,27.0,interpolated,375.64
2003,2,2003-02-01,2003.125,27.0,trend,374.77
2003,3,2003-03-01,2003.2079999999999,28.0,average,376.45
2003,3,2003-03-01,2003.2079999999999,28.0,interpolated,376.45
2003,3,2003-03-01,2003.2079999999999,28.0,trend,374.8
2003,4,2003-04-01,2003.2920000000001,27.0,average,377.73
2003,4,2003-04-01,2003.2920000000001,27.0,interpolated,377.73
2003,4,2003-04-01,2003.2920000000001,27.0,trend,375.06
2003,5,2003-05-01,2003.375,30.0,average,378.6
2003,5,2003-05-01,2003.375,30.0,interpolated,378.6
2003,5,2003-05-01,2003.375,30.0,trend,375.55
2003,6,2003-06-01,2003.4579999999999,25.0,average,378.28
2003,6,2003-06-01,2003.4579999999999,25.0,interpolated,378.28
2003,6,2003-06-01,2003.4579999999999,25.0,trend,376.03
2003,7,2003-07-01,2003.5420000000001,29.0,average,376.7
2003,7,2003-07-01,2003.5420000000001,29.0,interpolated,376.7
2003,7,2003-07-01,2003.5420000000001,29.0,trend,376.19
2003,8,2003-08-01,2003.625,23.0,average,374.38
2003,8,2003-08-01,2003.625,23.0,interpolated,374.38
2003,8,2003-08-01,2003.625,23.0,trend,376.08
2003,9,2003-09-01,2003.7079999999999,25.0,average,373.17
2003,9,2003-09-01,2003.7079999999999,25.0,interpolated,373.17
2003,9,2003-09-01,2003.7079999999999,25.0,trend,376.48
2003,10,2003-10-01,2003.7920000000001,30.0,average,373.14
2003,10,2003-10-01,2003.7920000000001,30.0,interpolated,373.14
2003,10,2003-10-01,2003.7920000000001,30.0,trend,376.47
2003,11,2003-11-01,2003.875,26.0,average,374.66
2003,11,2003-11-01,2003.875,26.0,interpolated,374.66
2003,11,2003-11-01,2003.875,26.0,trend,376.81
2003,12,2003-12-01,2003.9579999999999,27.0,average,375.99
2003,12,2003-12-01,2003.9579999999999,27.0,interpolated,375.99
2003,12,2003-12-01,2003.9579999999999,27.0,trend,376.75
2004,1,2004-01-01,2004.0420000000001,30.0,average,377.0
2004,1,2004-01-01,2004.0420000000001,30.0,interpolated,377.0
2004,1,2004-01-01,2004.0420000000001,30.0,trend,376.78
2004,2,2004-02-01,2004.125,29.0,average,377.87
2004,2,2004-02-01,2004.125,29.0,interpolated,377.87
2004,2,2004-02-01,2004.125,29.0,trend,377.02
2004,3,2004-03-01,2004.2079999999999,28.0,average,378.88
2004,3,2004-03-01,2004.2079999999999,28.0,interpolated,378.88
2004,3,2004-03-01,2004.2079999999999,28.0,trend,377.23
2004,4,2004-04-01,2004.2920000000001,26.0,average,380.35
2004,4,2004-04-01,2004.2920000000001,26.0,interpolated,380.35
2004,4,2004-04-01,2004.2920000000001,26.0,trend,377.62
2004,5,2004-05-01,2004.375,28.0,average,380.62
2004,5,2004-05-01,2004.375,28.0,interpolated,380.62
2004,5,2004-05-01,2004.375,28.0,trend,377.48
2004,6,2004-06-01,2004.4579999999999,21.0,average,379.69
2004,6,2004-06-01,2004.4579999999999,21.0,interpolated,379.69
2004,6,2004-06-01,2004.4579999999999,21.0,trend,377.39
2004,7,2004-07-01,2004.5420000000001,25.0,average,377.47
2004,7,2004-07-01,2004.5420000000001,25.0,interpolated,377.47
2004,7,2004-07-01,2004.5420000000001,25.0,trend,376.94
2004,8,2004-08-01,2004.625,16.0,average,376.01
2004,8,2004-08-01,2004.625,16.0,interpolated,376.01
2004,8,2004-08-01,2004.625,16.0,trend,377.74
2004,9,2004-09-01,2004.7079999999999,15.0,average,374.25
2004,9,2004-09-01,2004.7079999999999,15.0,interpolated,374.25
2004,9,2004-09-01,2004.7079999999999,15.0,trend,377.62
2004,10,2004-10-01,2004.7920000000001,29.0,average,374.46
2004,10,2004-10-01,2004.7920000000001,29.0,interpolated,374.46
2004,10,2004-10-01,2004.7920000000001,29.0,trend,377.82
2004,11,2004-11-01,2004.875,29.0,average,376.16
2004,11,2004-11-01,2004.875,29.0,interpolated,376.16
2004,11,2004-11-01,2004.875,29.0,trend,378.31
2004,12,2004-12-01,2004.9579999999999,30.0,average,377.51
2004,12,2004-12-01,2004.9579999999999,30.0,interpolated,377.51
2004,12,2004-12-01,2004.9579999999999,30.0,trend,378.32
2005,1,2005-01-01,2005.0420000000001,31.0,average,378.46
2005,1,2005-01-01,2005.0420000000001,31.0,interpolated,378.46
2005,1,2005-01-01,2005.0420000000001,31.0,trend,378.21
2005,2,2005-02-01,2005.125,24.0,average,379.73
2005,2,2005-02-01,2005.125,24.0,interpolated,379.73
2005,2,2005-02-01,2005.125,24.0,trend,378.93
2005,3,2005-03-01,2005.2079999999999,26.0,average,380.77
2005,3,2005-03-01,2005.2079999999999,26.0,interpolated,380.77
2005,3,2005-03-01,2005.2079999999999,26.0,trend,379.27
2005,4,2005-04-01,2005.2920000000001,26.0,average,382.29
2005,4,2005-04-01,2005.2920000000001,26.0,interpolated,382.29
2005,4,2005-04-01,2005.2920000000001,26.0,trend,379.65
2005,5,2005-05-01,2005.375,31.0,average,382.45
2005,5,2005-05-01,2005.375,31.0,interpolated,382.45
2005,5,2005-05-01,2005.375,31.0,trend,379.31
2005,6,2005-06-01,2005.4579999999999,28.0,average,382.21
2005,6,2005-06-01,2005.4579999999999,28.0,interpolated,382.21
2005,6,2005-06-01,2005.4579999999999,28.0,trend,379.88
2005,7,2005-07-01,2005.5420000000001,29.0,average,380.74
2005,7,2005-07-01,2005.5420000000001,29.0,interpolated,380.74
2005,7,2005-07-01,2005.5420000000001,29.0,trend,380.18
2005,8,2005-08-01,2005.625,26.0,average,378.74
2005,8,2005-08-01,2005.625,26.0,interpolated,378.74
2005,8,2005-08-01,2005.625,26.0,trend,380.42
2005,9,2005-09-01,2005.7079999999999,26.0,average,376.7
2005,9,2005-09-01,2005.7079999999999,26.0,interpolated,376.7
2005,9,2005-09-01,2005.7079999999999,26.0,trend,380.01
2005,10,2005-10-01,2005.7920000000001,14.0,average,377.0
2005,10,2005-10-01,2005.7920000000001,14.0,interpolated,377.0
2005,10,2005-10-01,2005.7920000000001,14.0,trend,380.31
2005,11,2005-11-01,2005.875,23.0,average,378.35
2005,11,2005-11-01,2005.875,23.0,interpolated,378.35
2005,11,2005-11-01,2005.875,23.0,trend,380.5
2005,12,2005-12-01,2005.9579999999999,26.0,average,380.11
2005,12,2005-12-01,2005.9579999999999,26.0,interpolated,380.11
2005,12,2005-12-01,2005.9579999999999,26.0,trend,380.9
2006,1,2006-01-01,2006.0420000000001,24.0,average,381.38
2006,1,2006-01-01,2006.0420000000001,24.0,interpolated,381.38
2006,1,2006-01-01,2006.0420000000001,24.0,trend,381.14
2006,2,2006-02-01,2006.125,25.0,average,382.19
2006,2,2006-02-01,2006.125,25.0,interpolated,382.19
2006,2,2006-02-01,2006.125,25.0,trend,381.38
2006,3,2006-03-01,2006.2079999999999,30.0,average,382.67
2006,3,2006-03-01,2006.2079999999999,30.0,interpolated,382.67
2006,3,2006-03-01,2006.2079999999999,30.0,trend,381.14
2006,4,2006-04-01,2006.2920000000001,25.0,average,384.61
2006,4,2006-04-01,2006.2920000000001,25.0,interpolated,384.61
2006,4,2006-04-01,2006.2920000000001,25.0,trend,381.91
2006,5,2006-05-01,2006.375,24.0,average,385.03
2006,5,2006-05-01,2006.375,24.0,interpolated,385.03
2006,5,2006-05-01,2006.375,24.0,trend,381.87
2006,6,2006-06-01,2006.4579999999999,28.0,average,384.05
2006,6,2006-06-01,2006.4579999999999,28.0,interpolated,384.05
2006,6,2006-06-01,2006.4579999999999,28.0,trend,381.75
2006,7,2006-07-01,2006.5420000000001,24.0,average,382.46
2006,7,2006-07-01,2006.5420000000001,24.0,interpolated,382.46
2006,7,2006-07-01,2006.5420000000001,24.0,trend,381.91
2006,8,2006-08-01,2006.625,27.0,average,380.41
2006,8,2006-08-01,2006.625,27.0,interpolated,380.41
2006,8,2006-08-01,2006.625,27.0,trend,382.08
2006,9,2006-09-01,2006.7079999999999,27.0,average,378.85
2006,9,2006-09-01,2006.7079999999999,27.0,interpolated,378.85
2006,9,2006-09-01,2006.7079999999999,27.0,trend,382.16
2006,10,2006-10-01,2006.7920000000001,23.0,average,379.13
2006,10,2006-10-01,2006.7920000000001,23.0,interpolated,379.13
2006,10,2006-10-01,2006.7920000000001,23.0,trend,382.46
2006,11,2006-11-01,2006.875,29.0,average,380.15
2006,11,2006-11-01,2006.875,29.0,interpolated,380.15
2006,11,2006-11-01,2006.875,29.0,trend,382.33
2006,12,2006-12-01,2006.9579999999999,27.0,average,381.82
2006,12,2006-12-01,2006.9579999999999,27.0,interpolated,381.82
2006,12,2006-12-01,2006.9579999999999,27.0,trend,382.64
2007,1,2007-01-01,2007.0420000000001,24.0,average,382.89
2007,1,2007-01-01,2007.0420000000001,24.0,interpolated,382.89
2007,1,2007-01-01,2007.0420000000001,24.0,trend,382.67
2007,2,2007-02-01,2007.125,21.0,average,383.9
2007,2,2007-02-01,2007.125,21.0,interpolated,383.9
2007,2,2007-02-01,2007.125,21.0,trend,383.01
2007,3,2007-03-01,2007.2079999999999,26.0,average,384.58
2007,3,2007-03-01,2007.2079999999999,26.0,interpolated,384.58
2007,3,2007-03-01,2007.2079999999999,26.0,trend,382.94
2007,4,2007-04-01,2007.2920000000001,26.0,average,386.5
2007,4,2007-04-01,2007.2920000000001,26.0,interpolated,386.5
2007,4,2007-04-01,2007.2920000000001,26.0,trend,383.71
2007,5,2007-05-01,2007.375,29.0,average,386.56
2007,5,2007-05-01,2007.375,29.0,interpolated,386.56
2007,5,2007-05-01,2007.375,29.0,trend,383.34
2007,6,2007-06-01,2007.4579999999999,26.0,average,386.1
2007,6,2007-06-01,2007.4579999999999,26.0,interpolated,386.1
2007,6,2007-06-01,2007.4579999999999,26.0,trend,383.84
2007,7,2007-07-01,2007.5420000000001,27.0,average,384.5
2007,7,2007-07-01,2007.5420000000001,27.0,interpolated,384.5
2007,7,2007-07-01,2007.5420000000001,27.0,trend,384.02
2007,8,2007-08-01,2007.625,22.0,average,381.99
2007,8,2007-08-01,2007.625,22.0,interpolated,381.99
2007,8,2007-08-01,2007.625,22.0,trend,383.7
2007,9,2007-09-01,2007.7079999999999,21.0,average,380.96
2007,9,2007-09-01,2007.7079999999999,21.0,interpolated,380.96
2007,9,2007-09-01,2007.7079999999999,21.0,trend,384.32
2007,10,2007-10-01,2007.7920000000001,29.0,average,381.12
2007,10,2007-10-01,2007.7920000000001,29.0,interpolated,381.12
2007,10,2007-10-01,2007.7920000000001,29.0,trend,384.47
2007,11,2007-11-01,2007.875,30.0,average,382.45
2007,11,2007-11-01,2007.875,30.0,interpolated,382.45
2007,11,2007-11-01,2007.875,30.0,trend,384.65
2007,12,2007-12-01,2007.9579999999999,21.0,average,383.95
2007,12,2007-12-01,2007.9579999999999,21.0,interpolated,383.95
2007,12,2007-12-01,2007.9579999999999,21.0,trend,384.83
2008,1,2008-01-01,2008.0420000000001,31.0,average,385.52
2008,1,2008-01-01,2008.0420000000001,31.0,interpolated,385.52
2008,1,2008-01-01,2008.0420000000001,31.0,trend,385.28
2008,2,2008-02-01,2008.125,26.0,average,385.82
2008,2,2008-02-01,2008.125,26.0,interpolated,385.82
2008,2,2008-02-01,2008.125,26.0,trend,384.96
2008,3,2008-03-01,2008.2079999999999,30.0,average,386.03
2008,3,2008-03-01,2008.2079999999999,30.0,interpolated,386.03
2008,3,2008-03-01,2008.2079999999999,30.0,trend,384.48
2008,4,2008-04-01,2008.2920000000001,24.0,average,387.21
2008,4,2008-04-01,2008.2920000000001,24.0,interpolated,387.21
2008,4,2008-04-01,2008.2920000000001,24.0,trend,384.58
2008,5,2008-05-01,2008.375,25.0,average,388.54
2008,5,2008-05-01,2008.375,25.0,interpolated,388.54
2008,5,2008-05-01,2008.375,25.0,trend,385.45
2008,6,2008-06-01,2008.4579999999999,23.0,average,387.76
2008,6,2008-06-01,2008.4579999999999,23.0,interpolated,387.76
2008,6,2008-06-01,2008.4579999999999,23.0,trend,385.46
2008,7,2008-07-01,2008.5420000000001,10.0,average,386.36
2008,7,2008-07-01,2008.5420000000001,10.0,interpolated,386.36
2008,7,2008-07-01,2008.5420000000001,10.0,trend,385.79
2008,8,2008-08-01,2008.625,25.0,average,384.09
2008,8,2008-08-01,2008.625,25.0,interpolated,384.09
2008,8,2008-08-01,2008.625,25.0,trend,385.75
2008,9,2008-09-01,2008.7079999999999,27.0,average,383.18
2008,9,2008-09-01,2008.7079999999999,27.0,interpolated,383.18
2008,9,2008-09-01,2008.7079999999999,27.0,trend,386.46
2008,10,2008-10-01,2008.7920000000001,23.0,average,382.99
2008,10,2008-10-01,2008.7920000000001,23.0,interpolated,382.99
2008,10,2008-10-01,2008.7920000000001,23.0,trend,386.27
2008,11,2008-11-01,2008.875,28.0,average,384.19
2008,11,2008-11-01,2008.875,28.0,interpolated,384.19
2008,11,2008-11-01,2008.875,28.0,trend,386.37
2008,12,2008-12-01,2008.9579999999999,29.0,average,385.56
2008,12,2008-12-01,2008.9579999999999,29.0,interpolated,385.56
2008,12,2008-12-01,2008.9579999999999,29.0,trend,386.41
2009,1,2009-01-01,2009.0420000000001,30.0,average,386.94
2009,1,2009-01-01,2009.0420000000001,30.0,interpolated,386.94
2009,1,2009-01-01,2009.0420000000001,30.0,trend,386.63
2009,2,2009-02-01,2009.125,26.0,average,387.48
2009,2,2009-02-01,2009.125,26.0,interpolated,387.48
2009,2,2009-02-01,2009.125,26.0,trend,386.59
2009,3,2009-03-01,2009.2079999999999,28.0,average,388.82
2009,3,2009-03-01,2009.2079999999999,28.0,interpolated,388.82
2009,3,2009-03-01,2009.2079999999999,28.0,trend,387.32
2009,4,2009-04-01,2009.2920000000001,29.0,average,389.55
2009,4,2009-04-01,2009.2920000000001,29.0,interpolated,389.55
2009,4,2009-04-01,2009.2920000000001,29.0,trend,386.92
2009,5,2009-05-01,2009.375,30.0,average,390.14
2009,5,2009-05-01,2009.375,30.0,interpolated,390.14
2009,5,2009-05-01,2009.375,30.0,trend,387.02
2009,6,2009-06-01,2009.4579999999999,29.0,average,389.48
2009,6,2009-06-01,2009.4579999999999,29.0,interpolated,389.48
2009,6,2009-06-01,2009.4579999999999,29.0,trend,387.24
2009,7,2009-07-01,2009.5420000000001,22.0,average,388.03
